recorded_time,temperature,sensor_type
2022-06-18T00:00,-2.9160270880361168,UNKNOWN
2022-06-18T00:01,-2.816027088036119,UNKNOWN
2022-06-18T00:02,-2.816027088036119,UNKNOWN
2022-06-18T00:03,-2.7160270880361175,UNKNOWN
2022-06-18T00:04,-2.6160270880361196,UNKNOWN
2022-06-18T00:05,-2.516027088036118,UNKNOWN
2022-06-18T00:06,-2.6160270880361196,UNKNOWN
2022-06-18T00:07,-2.816027088036119,UNKNOWN
2022-06-18T00:08,-2.816027088036119,UNKNOWN
2022-06-18T00:09,-2.9160270880361168,UNKNOWN
2022-06-18T00:10,-2.9160270880361168,UNKNOWN
2022-06-18T00:11,-3.016027088036118,UNKNOWN
2022-06-18T00:12,-3.016027088036118,UNKNOWN
2022-06-18T00:13,-2.9160270880361168,UNKNOWN
2022-06-18T00:14,-2.7160270880361175,UNKNOWN
2022-06-18T00:15,-2.6160270880361196,UNKNOWN
2022-06-18T00:16,-2.7160270880361175,UNKNOWN
2022-06-18T00:17,-2.516027088036118,UNKNOWN
2022-06-18T00:18,-2.316027088036119,UNKNOWN
2022-06-18T00:19,-2.016027088036118,UNKNOWN
2022-06-18T00:20,-1.7160270880361175,UNKNOWN
2022-06-18T00:21,-1.7160270880361175,UNKNOWN
2022-06-18T00:22,-1.6160270880361196,UNKNOWN
2022-06-18T00:23,-1.4160270880361168,UNKNOWN
2022-06-18T00:24,-1.1160270880361196,UNKNOWN
2022-06-18T00:25,-0.9160270880361168,UNKNOWN
2022-06-18T00:26,-0.716027088036121,UNKNOWN
2022-06-18T00:27,-0.5160270880361182,UNKNOWN
2022-06-18T00:28,-0.6160270880361196,UNKNOWN
2022-06-18T00:29,-0.9160270880361168,UNKNOWN
2022-06-18T00:30,-1.0160270880361182,UNKNOWN
2022-06-18T00:31,-1.216027088036121,UNKNOWN
2022-06-18T00:32,-1.216027088036121,UNKNOWN
2022-06-18T00:33,-1.216027088036121,UNKNOWN
2022-06-18T00:34,-1.1160270880361196,UNKNOWN
2022-06-18T00:35,-0.8160270880361153,UNKNOWN
2022-06-18T00:36,-0.716027088036121,UNKNOWN
2022-06-18T00:37,-0.6160270880361196,UNKNOWN
2022-06-18T00:38,-0.5160270880361182,UNKNOWN
2022-06-18T00:39,-0.41602708803611677,UNKNOWN
2022-06-18T00:40,-0.21602708803612103,UNKNOWN
2022-06-18T00:41,-0.11602708803611961,UNKNOWN
2022-06-18T00:42,-0.11602708803611961,UNKNOWN
2022-06-18T00:43,-0.31602708803611534,UNKNOWN
2022-06-18T00:44,-0.5160270880361182,UNKNOWN
2022-06-18T00:45,-0.31602708803611534,UNKNOWN
2022-06-18T00:46,-0.11602708803611961,UNKNOWN
2022-06-18T00:47,-0.11602708803611961,UNKNOWN
2022-06-18T00:48,-0.21602708803612103,UNKNOWN
2022-06-18T00:49,-0.21602708803612103,UNKNOWN
2022-06-18T00:50,-0.11602708803611961,UNKNOWN
2022-06-18T00:51,-0.016027088036118187,UNKNOWN
2022-06-18T00:52,0.08397291196388323,UNKNOWN
2022-06-18T00:53,0.18397291196388466,UNKNOWN
2022-06-18T00:54,0.28397291196387897,UNKNOWN
2022-06-18T00:55,0.3839729119638804,UNKNOWN
2022-06-18T00:56,0.4839729119638818,UNKNOWN
2022-06-18T00:57,0.5839729119638832,UNKNOWN
2022-06-18T00:58,0.6839729119638847,UNKNOWN
2022-06-18T00:59,0.783972911963879,UNKNOWN
2022-06-18T01:00,0.8839729119638804,UNKNOWN
2022-06-18T01:01,0.9839729119638818,UNKNOWN
2022-06-18T01:02,1.1839729119638847,UNKNOWN
2022-06-18T01:03,1.283972911963879,UNKNOWN
2022-06-18T01:04,1.3839729119638804,UNKNOWN
2022-06-18T01:05,1.4839729119638818,UNKNOWN
2022-06-18T01:06,1.5839729119638832,UNKNOWN
2022-06-18T01:07,1.5839729119638832,UNKNOWN
2022-06-18T01:08,1.6839729119638847,UNKNOWN
2022-06-18T01:09,1.783972911963879,UNKNOWN
2022-06-18T01:10,1.783972911963879,UNKNOWN
2022-06-18T01:11,1.6839729119638847,UNKNOWN
2022-06-18T01:12,1.5839729119638832,UNKNOWN
2022-06-18T01:13,1.5839729119638832,UNKNOWN
2022-06-18T01:14,1.4839729119638818,UNKNOWN
2022-06-18T01:15,1.1839729119638847,UNKNOWN
2022-06-18T01:16,0.783972911963879,UNKNOWN
2022-06-18T01:17,0.5839729119638832,UNKNOWN
2022-06-18T01:18,0.28397291196387897,UNKNOWN
2022-06-18T01:19,0.08397291196388323,UNKNOWN
2022-06-18T01:20,-0.11602708803611961,UNKNOWN
