recorded_time,temperature,sensor_type
2022-05-08T00:00,0.7702702702702737,UNKNOWN
2022-05-08T00:01,0.6702702702702723,UNKNOWN
2022-05-08T00:02,0.5702702702702709,UNKNOWN
2022-05-08T00:03,0.2702702702702737,UNKNOWN
2022-05-08T00:04,-0.12972972972973196,UNKNOWN
2022-05-08T00:05,-0.4297297297297291,UNKNOWN
2022-05-08T00:06,-0.9297297297297291,UNKNOWN
2022-05-08T00:07,-1.0297297297297305,UNKNOWN
2022-05-08T00:08,-1.3297297297297277,UNKNOWN
2022-05-08T00:09,-1.5297297297297305,UNKNOWN
2022-05-08T00:10,-1.4297297297297291,UNKNOWN
2022-05-08T00:11,-1.3297297297297277,UNKNOWN
2022-05-08T00:12,-1.6297297297297284,UNKNOWN
2022-05-08T00:13,-1.8297297297297277,UNKNOWN
2022-05-08T00:14,-2.22972972972973,UNKNOWN
2022-05-08T00:15,-2.3297297297297277,UNKNOWN
2022-05-08T00:16,-2.0297297297297305,UNKNOWN
2022-05-08T00:17,-1.7297297297297298,UNKNOWN
2022-05-08T00:18,-1.4297297297297291,UNKNOWN
2022-05-08T00:19,-1.6297297297297284,UNKNOWN
2022-05-08T00:20,-1.4297297297297291,UNKNOWN
2022-05-08T00:21,-1.2297297297297263,UNKNOWN
2022-05-08T00:22,-1.129729729729732,UNKNOWN
2022-05-08T00:23,-0.9297297297297291,UNKNOWN
2022-05-08T00:24,-0.7297297297297263,UNKNOWN
2022-05-08T00:25,-0.629729729729732,UNKNOWN
2022-05-08T00:26,-0.5297297297297305,UNKNOWN
2022-05-08T00:27,-0.4297297297297291,UNKNOWN
2022-05-08T00:28,-0.4297297297297291,UNKNOWN
2022-05-08T00:29,-0.22972972972972627,UNKNOWN
2022-05-08T00:30,-0.12972972972973196,UNKNOWN
2022-05-08T00:31,-0.12972972972973196,UNKNOWN
2022-05-08T00:32,-0.029729729729730536,UNKNOWN
2022-05-08T00:33,0.07027027027027088,UNKNOWN
2022-05-08T00:34,0.1702702702702723,UNKNOWN
2022-05-08T00:35,0.1702702702702723,UNKNOWN
2022-05-08T00:36,0.1702702702702723,UNKNOWN
2022-05-08T00:37,0.2702702702702737,UNKNOWN
2022-05-08T00:38,0.2702702702702737,UNKNOWN
2022-05-08T00:39,0.37027027027026804,UNKNOWN
2022-05-08T00:40,0.37027027027026804,UNKNOWN
2022-05-08T00:41,0.37027027027026804,UNKNOWN
2022-05-08T00:42,0.47027027027026946,UNKNOWN
2022-05-08T00:43,0.47027027027026946,UNKNOWN
2022-05-08T00:44,0.5702702702702709,UNKNOWN
2022-05-08T00:45,0.5702702702702709,UNKNOWN
2022-05-08T00:46,0.6702702702702723,UNKNOWN
2022-05-08T00:47,0.6702702702702723,UNKNOWN
2022-05-08T00:48,0.6702702702702723,UNKNOWN
2022-05-08T00:49,0.6702702702702723,UNKNOWN
2022-05-08T00:50,0.7702702702702737,UNKNOWN
2022-05-08T00:51,0.7702702702702737,UNKNOWN
2022-05-08T00:52,0.7702702702702737,UNKNOWN
2022-05-08T00:53,0.7702702702702737,UNKNOWN
2022-05-08T00:54,0.870270270270268,UNKNOWN
2022-05-08T00:55,0.870270270270268,UNKNOWN
2022-05-08T00:56,0.870270270270268,UNKNOWN
2022-05-08T00:57,0.870270270270268,UNKNOWN
2022-05-08T00:58,0.870270270270268,UNKNOWN
2022-05-08T00:59,0.37027027027026804,UNKNOWN
2022-05-08T01:00,0.07027027027027088,UNKNOWN
2022-05-08T01:01,-0.3297297297297277,UNKNOWN
2022-05-08T01:02,-0.629729729729732,UNKNOWN
2022-05-08T01:03,-0.8297297297297277,UNKNOWN
2022-05-08T01:04,-1.0297297297297305,UNKNOWN
2022-05-08T01:05,-1.129729729729732,UNKNOWN
2022-05-08T01:06,-1.3297297297297277,UNKNOWN
2022-05-08T01:07,-1.4297297297297291,UNKNOWN
2022-05-08T01:08,-1.6297297297297284,UNKNOWN
2022-05-08T01:09,-1.6297297297297284,UNKNOWN
2022-05-08T01:10,-1.7297297297297298,UNKNOWN
2022-05-08T01:11,-1.7297297297297298,UNKNOWN
2022-05-08T01:12,-1.7297297297297298,UNKNOWN
2022-05-08T01:13,-1.7297297297297298,UNKNOWN
2022-05-08T01:14,-1.7297297297297298,UNKNOWN
2022-05-08T01:15,-1.8297297297297277,UNKNOWN
2022-05-08T01:16,-1.8297297297297277,UNKNOWN
2022-05-08T01:17,-1.9297297297297291,UNKNOWN
2022-05-08T01:18,-1.9297297297297291,UNKNOWN
2022-05-08T01:19,-1.9297297297297291,UNKNOWN
2022-05-08T01:20,-2.0297297297297305,UNKNOWN
2022-05-08T01:21,-1.129729729729732,UNKNOWN
2022-05-08T01:22,-0.4297297297297291,UNKNOWN
2022-05-08T01:23,-0.029729729729730536,UNKNOWN
2022-05-08T01:24,0.2702702702702737,UNKNOWN
2022-05-08T01:25,0.47027027027026946,UNKNOWN
2022-05-08T01:26,0.5702702702702709,UNKNOWN
2022-05-08T01:27,0.7702702702702737,UNKNOWN
2022-05-08T01:28,0.870270270270268,UNKNOWN
2022-05-08T01:29,0.870270270270268,UNKNOWN
2022-05-08T01:30,0.9702702702702695,UNKNOWN
2022-05-08T01:31,1.0702702702702709,UNKNOWN
2022-05-08T01:32,1.1702702702702723,UNKNOWN
2022-05-08T01:33,1.1702702702702723,UNKNOWN
2022-05-08T01:34,1.2702702702702737,UNKNOWN
2022-05-08T01:35,1.2702702702702737,UNKNOWN
2022-05-08T01:36,1.370270270270268,UNKNOWN
2022-05-08T01:37,1.370270270270268,UNKNOWN
2022-05-08T01:38,1.370270270270268,UNKNOWN
2022-05-08T01:39,1.370270270270268,UNKNOWN
2022-05-08T01:40,1.4702702702702695,UNKNOWN
2022-05-08T01:41,1.4702702702702695,UNKNOWN
2022-05-08T01:42,1.4702702702702695,UNKNOWN
2022-05-08T01:43,1.2702702702702737,UNKNOWN
2022-05-08T01:44,1.1702702702702723,UNKNOWN
2022-05-08T01:45,1.0702702702702709,UNKNOWN
2022-05-08T01:46,1.0702702702702709,UNKNOWN
2022-05-08T01:47,0.9702702702702695,UNKNOWN
2022-05-08T01:48,0.9702702702702695,UNKNOWN
2022-05-08T01:49,0.9702702702702695,UNKNOWN
2022-05-08T01:50,0.9702702702702695,UNKNOWN
2022-05-08T01:51,0.9702702702702695,UNKNOWN
2022-05-08T01:52,0.9702702702702695,UNKNOWN
2022-05-08T01:53,0.9702702702702695,UNKNOWN
2022-05-08T01:54,0.9702702702702695,UNKNOWN
2022-05-08T01:55,0.9702702702702695,UNKNOWN
2022-05-08T01:56,1.0702702702702709,UNKNOWN
2022-05-08T01:57,1.0702702702702709,UNKNOWN
2022-05-08T01:58,1.0702702702702709,UNKNOWN
2022-05-08T01:59,1.1702702702702723,UNKNOWN
2022-05-08T02:00,1.1702702702702723,UNKNOWN
