recorded_time,temperature,sensor_type
2022-04-17T00:00,-0.9033714207930359,UNKNOWN
2022-04-17T00:01,-1.0033714207930302,UNKNOWN
2022-04-17T00:02,-1.0033714207930302,UNKNOWN
2022-04-17T00:03,-1.0033714207930302,UNKNOWN
2022-04-17T00:04,-1.0033714207930302,UNKNOWN
2022-04-17T00:05,-1.1033714207930316,UNKNOWN
2022-04-17T00:06,-1.1033714207930316,UNKNOWN
2022-04-17T00:07,-1.1033714207930316,UNKNOWN
2022-04-17T00:08,-1.1033714207930316,UNKNOWN
2022-04-17T00:09,-1.0033714207930302,UNKNOWN
2022-04-17T00:10,-1.0033714207930302,UNKNOWN
2022-04-17T00:11,-1.0033714207930302,UNKNOWN
2022-04-17T00:12,-1.0033714207930302,UNKNOWN
2022-04-17T00:13,-1.0033714207930302,UNKNOWN
2022-04-17T00:14,-1.0033714207930302,UNKNOWN
2022-04-17T00:15,-1.0033714207930302,UNKNOWN
2022-04-17T00:16,-1.0033714207930302,UNKNOWN
2022-04-17T00:17,-1.0033714207930302,UNKNOWN
2022-04-17T00:18,-1.0033714207930302,UNKNOWN
2022-04-17T00:19,-1.0033714207930302,UNKNOWN
2022-04-17T00:20,-1.0033714207930302,UNKNOWN
2022-04-17T00:21,-1.0033714207930302,UNKNOWN
2022-04-17T00:22,-1.0033714207930302,UNKNOWN
2022-04-17T00:23,-1.0033714207930302,UNKNOWN
2022-04-17T00:24,-1.0033714207930302,UNKNOWN
2022-04-17T00:25,-1.0033714207930302,UNKNOWN
2022-04-17T00:26,-1.3033714207930345,UNKNOWN
2022-04-17T00:27,-1.703371420793033,UNKNOWN
2022-04-17T00:28,-1.9033714207930323,UNKNOWN
2022-04-17T00:29,-2.203371420793033,UNKNOWN
2022-04-17T00:30,-2.4033714207930323,UNKNOWN
2022-04-17T00:31,-2.5033714207930338,UNKNOWN
2022-04-17T00:32,-2.703371420793033,UNKNOWN
2022-04-17T00:33,-2.6033714207930316,UNKNOWN
2022-04-17T00:34,-2.3033714207930345,UNKNOWN
2022-04-17T00:35,-2.0033714207930338,UNKNOWN
2022-04-17T00:36,-1.6033714207930316,UNKNOWN
2022-04-17T00:37,-1.403371420793036,UNKNOWN
2022-04-17T00:38,-1.1033714207930316,UNKNOWN
2022-04-17T00:39,-0.9033714207930359,UNKNOWN
2022-04-17T00:40,-0.8033714207930345,UNKNOWN
2022-04-17T00:41,-0.703371420793033,UNKNOWN
2022-04-17T00:42,-0.5033714207930302,UNKNOWN
2022-04-17T00:43,-0.703371420793033,UNKNOWN
2022-04-17T00:44,-1.0033714207930302,UNKNOWN
2022-04-17T00:45,-1.3033714207930345,UNKNOWN
2022-04-17T00:46,-1.403371420793036,UNKNOWN
2022-04-17T00:47,-1.403371420793036,UNKNOWN
2022-04-17T00:48,-1.3033714207930345,UNKNOWN
2022-04-17T00:49,-1.203371420793033,UNKNOWN
2022-04-17T00:50,-1.1033714207930316,UNKNOWN
2022-04-17T00:51,-1.0033714207930302,UNKNOWN
2022-04-17T00:52,-0.9033714207930359,UNKNOWN
2022-04-17T00:53,-0.8033714207930345,UNKNOWN
2022-04-17T00:54,-0.8033714207930345,UNKNOWN
2022-04-17T00:55,-0.703371420793033,UNKNOWN
2022-04-17T00:56,-0.6033714207930316,UNKNOWN
2022-04-17T00:57,-0.5033714207930302,UNKNOWN
2022-04-17T00:58,-0.4033714207930359,UNKNOWN
2022-04-17T00:59,-0.4033714207930359,UNKNOWN
2022-04-17T01:00,-0.3033714207930345,UNKNOWN
2022-04-17T01:01,-0.3033714207930345,UNKNOWN
2022-04-17T01:02,-0.20337142079303305,UNKNOWN
2022-04-17T01:03,-0.10337142079303163,UNKNOWN
2022-04-17T01:04,-0.003371420793030211,UNKNOWN
2022-04-17T01:05,0.0966285792069641,UNKNOWN
2022-04-17T01:06,0.19662857920696553,UNKNOWN
2022-04-17T01:07,0.29662857920696695,UNKNOWN
2022-04-17T01:08,0.39662857920696837,UNKNOWN
2022-04-17T01:09,0.39662857920696837,UNKNOWN
2022-04-17T01:10,0.39662857920696837,UNKNOWN
2022-04-17T01:11,0.39662857920696837,UNKNOWN
2022-04-17T01:12,0.39662857920696837,UNKNOWN
2022-04-17T01:13,0.39662857920696837,UNKNOWN
2022-04-17T01:14,0.39662857920696837,UNKNOWN
2022-04-17T01:15,0.39662857920696837,UNKNOWN
2022-04-17T01:16,0.4966285792069698,UNKNOWN
2022-04-17T01:17,0.4966285792069698,UNKNOWN
2022-04-17T01:18,0.4966285792069698,UNKNOWN
2022-04-17T01:19,0.39662857920696837,UNKNOWN
2022-04-17T01:20,0.39662857920696837,UNKNOWN
2022-04-17T01:21,0.39662857920696837,UNKNOWN
2022-04-17T01:22,0.39662857920696837,UNKNOWN
2022-04-17T01:23,0.39662857920696837,UNKNOWN
2022-04-17T01:24,0.39662857920696837,UNKNOWN
2022-04-17T01:25,0.19662857920696553,UNKNOWN
2022-04-17T01:26,-0.3033714207930345,UNKNOWN
2022-04-17T01:27,-0.703371420793033,UNKNOWN
2022-04-17T01:28,-1.0033714207930302,UNKNOWN
2022-04-17T01:29,-1.203371420793033,UNKNOWN
2022-04-17T01:30,-1.203371420793033,UNKNOWN
2022-04-17T01:31,-1.203371420793033,UNKNOWN
2022-04-17T01:32,-1.203371420793033,UNKNOWN
2022-04-17T01:33,-1.1033714207930316,UNKNOWN
2022-04-17T01:34,-1.0033714207930302,UNKNOWN
2022-04-17T01:35,-1.0033714207930302,UNKNOWN
2022-04-17T01:36,-0.9033714207930359,UNKNOWN
2022-04-17T01:37,-0.8033714207930345,UNKNOWN
2022-04-17T01:38,-0.703371420793033,UNKNOWN
2022-04-17T01:39,-0.6033714207930316,UNKNOWN
2022-04-17T01:40,-0.5033714207930302,UNKNOWN
2022-04-17T01:41,-0.5033714207930302,UNKNOWN
2022-04-17T01:42,-0.4033714207930359,UNKNOWN
2022-04-17T01:43,-0.4033714207930359,UNKNOWN
2022-04-17T01:44,-0.3033714207930345,UNKNOWN
2022-04-17T01:45,-0.20337142079303305,UNKNOWN
2022-04-17T01:46,-0.20337142079303305,UNKNOWN
2022-04-17T01:47,-0.10337142079303163,UNKNOWN
2022-04-17T01:48,-0.10337142079303163,UNKNOWN
2022-04-17T01:49,-0.10337142079303163,UNKNOWN
2022-04-17T01:50,-0.003371420793030211,UNKNOWN
2022-04-17T01:51,-0.003371420793030211,UNKNOWN
2022-04-17T01:52,-0.003371420793030211,UNKNOWN
2022-04-17T01:53,0.0966285792069641,UNKNOWN
2022-04-17T01:54,0.0966285792069641,UNKNOWN
2022-04-17T01:55,0.0966285792069641,UNKNOWN
2022-04-17T01:56,0.0966285792069641,UNKNOWN
