recorded_time,temperature,sensor_type
2022-01-05T00:00,-2.0726553300278923,UNKNOWN
2022-01-05T00:01,-1.9726553300278908,UNKNOWN
2022-01-05T00:02,-1.8726553300278894,UNKNOWN
2022-01-05T00:03,-1.7726553300278916,UNKNOWN
2022-01-05T00:04,-1.6726553300278901,UNKNOWN
2022-01-05T00:05,-1.6726553300278901,UNKNOWN
2022-01-05T00:06,-1.6726553300278901,UNKNOWN
2022-01-05T00:07,-1.6726553300278901,UNKNOWN
2022-01-05T00:08,-1.6726553300278901,UNKNOWN
2022-01-05T00:09,-1.6726553300278901,UNKNOWN
2022-01-05T00:10,-1.6726553300278901,UNKNOWN
2022-01-05T00:11,-1.6726553300278901,UNKNOWN
2022-01-05T00:12,-1.6726553300278901,UNKNOWN
2022-01-05T00:13,-1.6726553300278901,UNKNOWN
2022-01-05T00:14,-1.7726553300278916,UNKNOWN
2022-01-05T00:15,-1.7726553300278916,UNKNOWN
2022-01-05T00:16,-1.6726553300278901,UNKNOWN
2022-01-05T00:17,-1.6726553300278901,UNKNOWN
2022-01-05T00:18,-1.6726553300278901,UNKNOWN
2022-01-05T00:19,-1.6726553300278901,UNKNOWN
2022-01-05T00:20,-1.7726553300278916,UNKNOWN
2022-01-05T00:21,-1.7726553300278916,UNKNOWN
2022-01-05T00:22,-1.8726553300278894,UNKNOWN
2022-01-05T00:23,-2.0726553300278923,UNKNOWN
2022-01-05T00:24,-2.2726553300278916,UNKNOWN
2022-01-05T00:25,-2.3726553300278894,UNKNOWN
2022-01-05T00:26,-2.7726553300278916,UNKNOWN
2022-01-05T00:27,-3.0726553300278923,UNKNOWN
2022-01-05T00:28,-3.0726553300278923,UNKNOWN
2022-01-05T00:29,-2.8726553300278894,UNKNOWN
2022-01-05T00:30,-2.67265533002789,UNKNOWN
2022-01-05T00:31,-2.472655330027891,UNKNOWN
2022-01-05T00:32,-2.2726553300278916,UNKNOWN
2022-01-05T00:33,-2.0726553300278923,UNKNOWN
2022-01-05T00:34,-1.9726553300278908,UNKNOWN
2022-01-05T00:35,-2.0726553300278923,UNKNOWN
2022-01-05T00:36,-1.9726553300278908,UNKNOWN
2022-01-05T00:37,-1.6726553300278901,UNKNOWN
2022-01-05T00:38,-1.4726553300278908,UNKNOWN
2022-01-05T00:39,-1.272655330027888,UNKNOWN
2022-01-05T00:40,-1.1726553300278937,UNKNOWN
2022-01-05T00:41,-1.0726553300278923,UNKNOWN
2022-01-05T00:42,-0.9726553300278908,UNKNOWN
2022-01-05T00:43,-0.9726553300278908,UNKNOWN
2022-01-05T00:44,-0.8726553300278894,UNKNOWN
2022-01-05T00:45,-0.8726553300278894,UNKNOWN
2022-01-05T00:46,-0.8726553300278894,UNKNOWN
2022-01-05T00:47,-0.8726553300278894,UNKNOWN
2022-01-05T00:48,-0.772655330027888,UNKNOWN
2022-01-05T00:49,-0.6726553300278937,UNKNOWN
2022-01-05T00:50,-0.6726553300278937,UNKNOWN
2022-01-05T00:51,-0.8726553300278894,UNKNOWN
2022-01-05T00:52,-1.1726553300278937,UNKNOWN
2022-01-05T00:53,-1.4726553300278908,UNKNOWN
2022-01-05T00:54,-1.7726553300278916,UNKNOWN
